study_id,citation_key,title,year,modality,integration_mechanisms,validation_maturity_max,validation_types,application_domains,substantive_tradeoff_member,eligible_report_count,companion_eligible_report_count,eligible_report_ids,cited_in_main,prose_use_count,table_use_count,total_use_count,primary_narrative_home,all_main_locations,pending_human_row_count,canonical_integration_mechanisms,canonical_validation_types,canonical_enabling_technologies,canonical_application_domains,qa_status
STC-SINGLETON-SCR-01000,OISAC_SCR01000,Simultaneous Full-Photonic Dechirping and Demodulation THz-ISAC System Based on Thin-Film Lithium Niobate Modulator,2026,photonic_THz,shared_link_or_channel,4,analytical; laboratory_experiment; prototype_testbed,6G_access; indoor_positioning; vehicular,yes,1,0,RPT-SCR-01000-01,yes,3,0,3,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:477 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:477:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:522:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:103:prose,0,shared_link_or_channel,analytical|laboratory_experiment|prototype_testbed,coherent_optics|photonic_THz_generation|FMCW,6G_access|vehicular,PASS
STC-SINGLETON-SCR-01001,OISAC_SCR01001,Movable Access Point-Aided Integrated Visible Light Communication and Sensing Networks,2025,VLC_LiFi,shared_hardware; joint_design_or_optimization; shared_application_scenario,3,analytical; numerical_analysis; simulation,industrial,yes,1,0,RPT-SCR-01001-01,yes,1,0,1,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:551 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Other Implementation Relationships | prose,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:551:prose,0,shared_hardware|joint_design_or_optimization|shared_application_scenario,analytical|numerical_analysis|simulation,beamforming,industrial,PASS
STC-SINGLETON-SCR-01004,OISAC_SCR01004,Sliding Window-Based LSTM Scheme for PAM-4 Photonics-Assisted W-Band ISAC Systems,2026,photonic_THz,shared_waveform; shared_link_or_channel,4,analytical; laboratory_experiment; prototype_testbed,6G_access; vehicular; industrial,yes,1,0,RPT-SCR-01004-01,yes,2,0,2,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:296 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:69:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:296:prose,0,shared_waveform|shared_link_or_channel,analytical|laboratory_experiment|prototype_testbed,coherent_optics|ML_AI,6G_access|vehicular|industrial,PASS
STC-SINGLETON-SCR-01006,OISAC_SCR01006,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks,2024,fiber,shared_link_or_channel; shared_resource_allocation,6,analytical; dataset_based; field_experiment,6G_access; security; environment_monitoring; optical_access_network; smart_infrastructure,yes,1,0,RPT-SCR-01006-01,yes,4,4,8,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:296 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:296:prose; 06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:99:prose; 06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:195:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:178:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:231:table; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:259:table; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:263:table; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:271:table,0,shared_link_or_channel|shared_resource_allocation,analytical|dataset_based|field_experiment,ML_AI|fiber_DAS,6G_access|security|environment_monitoring|optical_access_network|smart_infrastructure,PASS
STC-SINGLETON-SCR-01008,OISAC_SCR01008,Submarine integrated sensing and communication cable networks enable high-precision earthquake location estimation through linear wavefront theory,2026,fiber,shared_link_or_channel,6,analytical; dataset_based; field_experiment,indoor_positioning; smart_infrastructure,no,1,0,RPT-SCR-01008-01,yes,1,0,1,"06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:195 | VALIDATION EVIDENCE, RECONSTRUCTABILITY, AND BENCHMARK READINESS > Artifact Access and Reconstructability | prose",06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:195:prose,0,shared_link_or_channel,analytical|dataset_based|field_experiment,fiber_DAS,smart_infrastructure,PASS
STC-SINGLETON-SCR-01009,OISAC_SCR01009,Demonstration of Photonic Sub-THz ISAC System with Real-Time 251.03-Gbps Communication Rate and Offline 2.5-cm Sensing Resolution,2024,photonic_THz,shared_link_or_channel; shared_resource_allocation,5,laboratory_experiment; prototype_testbed,6G_access,yes,1,0,RPT-SCR-01009-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366:prose,0,shared_link_or_channel|shared_resource_allocation,laboratory_experiment|prototype_testbed,photonic_THz_generation|FMCW,6G_access,PASS
STC-SINGLETON-SCR-01010,OISAC_SCR01010,Photonic Chirp Spread Spectrum THz-ISAC: Constraints and Design Considerations,2026,photonic_THz,shared_waveform; shared_resource_allocation,5,analytical; simulation; laboratory_experiment; prototype_testbed,6G_access,yes,1,0,RPT-SCR-01010-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:260 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:260:prose,0,shared_waveform|shared_resource_allocation,analytical|simulation|laboratory_experiment|prototype_testbed,photonic_THz_generation|FMCW,6G_access,PASS
STC-SINGLETON-SCR-01011,OISAC_SCR01011,A THz with VLC Assisted ISAC System Under the Impact of Human Blockages,2026,hybrid_optical,shared_application_scenario,3,analytical; simulation,6G_access; indoor_positioning,yes,1,0,RPT-SCR-01011-01,yes,2,0,2,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:462 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:221:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:462:prose,0,shared_application_scenario,analytical|simulation,photonic_THz_generation,6G_access|indoor_positioning,PASS
STC-SINGLETON-SCR-01012,OISAC_SCR01012,A Sub-THz ISAC System with Simultaneous Real-Time 125.516-Gbps Communication Rate and Offline 10-mm Sensing Resolution Enabled by Photonics,2024,photonic_THz,shared_resource_allocation,4,analytical; laboratory_experiment,6G_access,yes,1,0,RPT-SCR-01012-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:346 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:346:prose,0,shared_resource_allocation,analytical|laboratory_experiment,MIMO|photonic_THz_generation|FMCW,6G_access,PASS
STC-SINGLETON-SCR-01018,OISAC_SCR01018,Zero-Padding 2D-DFT Scheme for Photonics-Assisted W-Band Fiber-Wireless ISAC System With Orthogonal Time Frequency Space Modulation,2025,photonic_THz,shared_link_or_channel,4,analytical; laboratory_experiment,6G_access,yes,1,0,RPT-SCR-01018-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:494 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:494:prose,0,shared_link_or_channel,analytical|laboratory_experiment,coherent_optics,6G_access,PASS
STC-SINGLETON-SCR-01020,OISAC_SCR01020,Probabilistic Shaping With Bit-Weighted Distribution Matching for Photonics-Assisted mmWave Dual-Functional OFDM ISAC Systems,2026,photonic_THz,shared_waveform; shared_hardware; shared_resource_allocation,4,analytical; simulation; laboratory_experiment,6G_access,yes,1,0,RPT-SCR-01020-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366:prose,0,shared_waveform|shared_hardware|shared_resource_allocation,analytical|simulation|laboratory_experiment,OFDM|coherent_optics,6G_access,PASS
STC-SINGLETON-SCR-01021,OISAC_SCR01021,Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,2025,VLC_LiFi,shared_waveform,4,analytical; simulation; laboratory_experiment,environment_monitoring,yes,1,0,RPT-SCR-01021-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:496 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:496:prose,0,shared_waveform,analytical|simulation|laboratory_experiment,ML_AI,environment_monitoring,PASS
STC-SINGLETON-SCR-01023,OISAC_SCR01023,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,2025,FSO,shared_waveform; shared_resource_allocation,3,analytical; simulation,6G_access; indoor_positioning; aerospace,yes,1,0,RPT-SCR-01023-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:507 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:507:prose,0,shared_waveform|shared_resource_allocation,analytical|simulation,OFDM,6G_access|aerospace,PASS
STC-SINGLETON-SCR-01024,OISAC_SCR01024,Single-Source Integrated Optical Wireless Positioning and Communication,2026,VLC_LiFi,shared_waveform; shared_hardware; shared_resource_allocation,3,analytical; simulation,6G_access; indoor_positioning; industrial,yes,1,0,RPT-SCR-01024-01,yes,2,1,3,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:464 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:464:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:95:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:236:table,0,shared_waveform|shared_hardware|shared_resource_allocation,analytical|simulation,OFDM|beamforming,6G_access|indoor_positioning|industrial,PASS
STC-SINGLETON-SCR-01025,OISAC_SCR01025,"Revolutionizing 6G: Experimental Validation of an Optical Integrated Communication, Sensing, and Power Transfer System",2026,FSO,shared_waveform; shared_resource_allocation,4,analytical; simulation; laboratory_experiment; prototype_testbed,6G_access,yes,1,0,RPT-SCR-01025-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:332 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:332:prose,0,shared_waveform|shared_resource_allocation,analytical|simulation|laboratory_experiment|prototype_testbed,OFDM,6G_access,PASS
STC-SINGLETON-SCR-01028,OISAC_SCR01028,"Adaptive Lighting Control in Visible Light Systems: An Integrated Sensing, Communication, and Illumination Framework",2025,VLC_LiFi,shared_resource_allocation,3,analytical; numerical_analysis; simulation,6G_access; indoor_positioning; smart_infrastructure,yes,1,0,RPT-SCR-01028-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:355 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:355:prose,0,shared_resource_allocation,analytical|numerical_analysis|simulation,other,6G_access|indoor_positioning|smart_infrastructure,PASS
STC-SINGLETON-SCR-01029,OISAC_SCR01029,Experimental Demonstration of Integrated Optical Wireless Sensing and Communication,2024,FSO,shared_waveform; shared_hardware; joint_design_or_optimization,5,laboratory_experiment; prototype_testbed,6G_access; indoor_positioning; environment_monitoring,no,1,0,RPT-SCR-01029-01,yes,3,0,3,04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:178 | OPTICAL PLATFORMS AND INTEGRATION ARCHITECTURES > Physical Platform Families > Free Space Optical Systems | prose,04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:178:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:185:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:194:prose,0,shared_waveform|shared_hardware|joint_design_or_optimization,laboratory_experiment|prototype_testbed,other,6G_access|indoor_positioning|environment_monitoring,PASS
STC-SINGLETON-SCR-01030,OISAC_SCR01030,Joint Optimization of Slot Selection and Power Allocation in Integrated Visible Light Communication and Sensing Systems,2023,VLC_LiFi,shared_hardware; shared_resource_allocation,3,analytical; simulation,6G_access; vehicular,yes,1,0,RPT-SCR-01030-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366:prose,0,shared_hardware|shared_resource_allocation,analytical|simulation,other,6G_access|vehicular,PASS
STC-SINGLETON-SCR-01032,OISAC_SCR01032,"Flexible Hybrid Waveform Design for Optical Integrated Communication, Sensing, and Power Transfer Systems",2026,FSO,shared_hardware; shared_link_or_channel; shared_resource_allocation,5,analytical; simulation; laboratory_experiment; prototype_testbed,6G_access; industrial,yes,1,0,RPT-SCR-01032-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:360 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:360:prose,0,shared_hardware|shared_link_or_channel|shared_resource_allocation,analytical|simulation|laboratory_experiment|prototype_testbed,OFDM,6G_access|industrial,PASS
STC-SINGLETON-SCR-01033,OISAC_SCR01033,"Integrated PC-FMCW Automotive Headlamp for Communication, Sensing, and Illumination",2025,VLC_LiFi,shared_hardware; shared_application_scenario,2,analytical; simulation,vehicular,yes,1,0,RPT-SCR-01033-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299:prose,0,shared_hardware|shared_application_scenario,analytical|simulation,coherent_optics|FMCW,vehicular,PASS
STC-SINGLETON-SCR-01034,OISAC_SCR01034,VehicleTalk: Lightweight V2V Network Enabled by Optical Wireless Communication and Sensing,2024,VLC_LiFi,shared_waveform; shared_hardware; shared_application_scenario,5,analytical; laboratory_experiment; prototype_testbed,vehicular,yes,1,0,RPT-SCR-01034-01,yes,4,0,4,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:155 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > Metrics Across Functions > Sensing Metrics | prose,04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:147:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:154:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:155:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:275:prose,0,shared_waveform|shared_hardware|shared_application_scenario,analytical|laboratory_experiment|prototype_testbed,other,vehicular,PASS
STC-SINGLETON-SCR-01036,OISAC_SCR01036,ReflexGest: Recognizing Hand Gestures Under VLC-Capable Lamps,2025,VLC_LiFi,shared_hardware,5,analytical; laboratory_experiment; prototype_testbed,smart_infrastructure,yes,1,0,RPT-SCR-01036-01,yes,3,0,3,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:151:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:163:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299:prose,0,shared_hardware,analytical|laboratory_experiment|prototype_testbed,OFDM|ML_AI,smart_infrastructure,PASS
STC-SINGLETON-SCR-01040,OISAC_SCR01040,A Novel Comb Based Multi-Function Architecture for ISAC System,2026,photonic_THz,shared_link_or_channel,4,analytical; simulation; laboratory_experiment,6G_access; indoor_positioning; environment_monitoring,yes,1,0,RPT-SCR-01040-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299:prose,0,shared_link_or_channel,analytical|simulation|laboratory_experiment,OFDM|photonic_THz_generation,6G_access|environment_monitoring,PASS
STC-SINGLETON-SCR-01041,OISAC_SCR01041,Photonics-based Terahertz Integrated Communication and Localization for D-band,2024,photonic_THz,shared_waveform; shared_hardware,4,laboratory_experiment,indoor_positioning; industrial,yes,1,0,RPT-SCR-01041-01,yes,1,0,1,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:421 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Communication Reliability and Sensing Quality | prose,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:421:prose,0,shared_waveform|shared_hardware,laboratory_experiment,photonic_THz_generation,indoor_positioning|industrial,PASS
STC-SINGLETON-SCR-01045,OISAC_SCR01045,Secure Multi-Tenant Distributed Sensing for ISAC-Over-Fiber (IOSAC) Networks,2026,fiber,shared_resource_allocation; shared_application_scenario,3,simulation,security,yes,1,0,RPT-SCR-01045-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:275 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:275:prose,0,shared_resource_allocation|shared_application_scenario,simulation,OFDM|fiber_DAS,security,PASS
STC-SINGLETON-SCR-01047,OISAC_SCR01047,Indoor Health Monitoring with VLC-based Passive Posture Monitoring,2024,VLC_LiFi,shared_waveform,4,analytical; dataset_based; laboratory_experiment,environment_monitoring; healthcare,yes,1,0,RPT-SCR-01047-01,yes,2,0,2,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:497 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:163:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:497:prose,0,shared_waveform,analytical|dataset_based|laboratory_experiment,ML_AI,environment_monitoring|healthcare,PASS
STC-SINGLETON-SCR-01049,OISAC_SCR01049,Optical Transport Networks Supporting Integrated Communications and Sensing in 6G,2025,fiber,shared_waveform; shared_resource_allocation; shared_application_scenario,3,analytical; numerical_analysis; prototype_testbed,6G_access; optical_access_network,yes,1,0,RPT-SCR-01049-01,yes,4,2,6,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:418 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Communication Reliability and Sensing Quality | prose,04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:114:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:137:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:418:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:223:table; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:231:table; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:327:prose,0,shared_waveform|shared_resource_allocation|shared_application_scenario,analytical|numerical_analysis|prototype_testbed,OFDM|MIMO,6G_access|optical_access_network,PASS
STC-SINGLETON-SCR-01050,OISAC_SCR01050,Hybrid MRR-Assisted Long-Range SDMA for RO-ISAC Systems in Industry IoT Applications,2026,FSO,shared_resource_allocation,4,simulation; prototype_testbed,6G_access; indoor_positioning; industrial,yes,1,0,RPT-SCR-01050-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:464 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:464:prose,0,shared_resource_allocation,simulation|prototype_testbed,OFDM,6G_access|industrial,PASS
STC-SINGLETON-SCR-01059,OISAC_SCR01059,Joint Task Offloading and Resource Allocation for Integrated VLC and Sensing in Digital Twin-Aided Vehicular Edge Computing Networks,2025,VLC_LiFi,shared_resource_allocation; joint_design_or_optimization; shared_application_scenario,3,analytical; simulation,6G_access; vehicular,yes,1,0,RPT-SCR-01059-01,yes,2,0,2,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:551 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Other Implementation Relationships | prose,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:551:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:186:prose,0,shared_resource_allocation|joint_design_or_optimization|shared_application_scenario,analytical|simulation,digital_twin,6G_access|vehicular,PASS
STC-SINGLETON-SCR-01060,OISAC_SCR01060,An Information Interaction Method for Autonomous Train Operation Protection Based on Detection and Communication Integrated Microwave Photonic Radar,2026,photonic_THz,shared_hardware; shared_resource_allocation,4,analytical; simulation; laboratory_experiment,vehicular,yes,1,0,RPT-SCR-01060-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:455 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:455:prose,0,shared_hardware|shared_resource_allocation,analytical|simulation|laboratory_experiment,photonic_THz_generation|OPA|FMCW,vehicular,PASS
STC-SINGLETON-SCR-01070,OISAC_SCR01070,Integrated 1-Tb/s/λ Coherent Optical Transmission and Forward Vibration Sensing Using DFB Lasers with Combined Linewidth of 21.4 MHz,2025,fiber,shared_optical_carrier; shared_link_or_channel,4,analytical; laboratory_experiment,environment_monitoring,yes,1,0,RPT-SCR-01070-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:525 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Waveform, Hardware, and Complexity | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:525:prose,0,shared_optical_carrier|shared_link_or_channel,analytical|laboratory_experiment,coherent_optics,environment_monitoring,PASS
STC-SINGLETON-SCR-01071,OISAC_SCR01071,Long-Distance Integrated Forward Vibration Sensing and Terabit Optical Communication with 12.5-MHz DFB Laser via Phase Noise Separation,2026,fiber,shared_optical_carrier; shared_link_or_channel,4,analytical; laboratory_experiment,environment_monitoring,yes,1,0,RPT-SCR-01071-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:308 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:308:prose,0,shared_optical_carrier|shared_link_or_channel,analytical|laboratory_experiment,coherent_optics,environment_monitoring,PASS
STC-SINGLETON-SCR-01072,OISAC_SCR01072,Accurate vibration recognition enabled by synergistic sensing based on both phase and SOP for stable IM-DD optical interconnects,2026,fiber,shared_waveform; joint_design_or_optimization,4,dataset_based; laboratory_experiment,security; datacenter,yes,1,0,RPT-SCR-01072-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:350 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:350:prose,0,shared_waveform|joint_design_or_optimization,dataset_based|laboratory_experiment,ML_AI,security|datacenter,PASS
