claim_id,claim_short,paper_id,year,title,modality,evidence_type,where_in_paper,supporting_excerpt,why_it_supports,metric_terms,terminology_terms,cross_domain_note,confidence,source_path,source_locator
C3,Explicit extraction of difference,O_ISAC_056,20XX,,VLC,Text,Body,"...nd access to unlicensed spectrum, significantly improving vehicle-to-everything (V2X) communication, traffic safety [4], and disaster management [5]. Unlike RF, O-ISAC experiences minimal interference in dense traffic due to laser beam directivity, reducing self-interference and enhancing security via lin...",Explicitly contrasts VLC with FSO.,,,Contrast VLC vs ['FSO'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_056\O_ISAC_056.md,char_offset_2715
C3,Explicit extraction of difference,O_ISAC_077,20XX,,Fiber,Text,Body,"...terahertz frequency band (0.1 THz -10 THz) has been recognized as one of promising candidates for high-performance ISAC development [2]. As we know, compared to the electronic schemes [3], the photonic THz ISAC systems provide some technological benefits like broadband modulation bandwidth, high signal-to-noi...",Explicitly contrasts Fiber with Photo-THz.,,,Contrast Fiber vs ['Photo-THz'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_077\O_ISAC_077.md,char_offset_1423
C3,Explicit extraction of difference,O_ISAC_082,20XX,,Fiber,Text,Body,"...erence between the signal light and local oscillator light was approximately 144 GHz, which was within the first THz atmospheric transmission window. Compared to methods using optical frequency combs for heterodyne generation of THz signals, the approach with two free-running lasers provided clear advantages i...",Explicitly contrasts Fiber with Photo-THz.,,,Contrast Fiber vs ['Photo-THz'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_082\O_ISAC_082.md,char_offset_31585
C3,Explicit extraction of difference,O_ISAC_085,20XX,,Fiber,Text,Body,"... \Delta\theta_{laser}[k] + \Delta\theta_{vib}[k]. \tag{1}$$ <span id=""page-1-5""></span>As the vibration-induced phase variations are relatively slow compared to the sampling rate, the system is modeled as a scalar linear time-invariant model. The parameters and computation methods of the model are shown in Ta...",Explicitly contrasts Fiber with VLC.,,,Contrast Fiber vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_085\O_ISAC_085.md,char_offset_8825
C3,Explicit extraction of difference,O_ISAC_090,20XX,,Fiber,Text,Body,...error is decreased from 102 m to 43 m (58% reduction) and the standard deviation of estimated locations is reduced from 355 m to 67 m (81% reduction) compared to results without the method. ## ACKNOWLEDGMENT The authors are grateful to CMC Microsystems and EXFO for their help. #### REFERENCES [1] E. Ip et ...,Explicitly contrasts Fiber with VLC.,,,Contrast Fiber vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_090\O_ISAC_090.md,char_offset_41104
C3,Explicit extraction of difference,O_ISAC_163,20XX,,VLC,Text,Body,"...hat the majority of real-world implementations for RIS will take place in cmWave bands and above, where the benefits of RIS are much more significant compared to conventional network extension methods [\[45\]](#page-31-27), such as active relaying and distributed antenna systems (DAS). Integration of reconfigu...",Explicitly contrasts VLC with Fiber.,,,Contrast VLC vs ['Fiber'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_163\O_ISAC_163.md,char_offset_18308
C3,Explicit extraction of difference,O_ISAC_187,20XX,,Photo-THz,Text,Body,"...e spectral efficiency but achieves spreading gain and excellent Doppler tolerance, making it more suitable for long-range and high-dynamic scenarios. Unlike most LoRa-based waveforms, IM-LFM significantly improves spectral efficiency while maintaining compatibility with ISAC applications. Although foled c...",Explicitly contrasts Photo-THz with VLC.,,,Contrast Photo-THz vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_187\O_ISAC_187.md,char_offset_16857
C3,Explicit extraction of difference,O_ISAC_218,20XX,,VLC,Text,Body,"...tter (Fig. 7c), the hollow Alcoated prism also showed the highest performance; however, the total reflected optical intensity of the system was lower compared to the 5V case. When a Pi-cell LC was used (Fig. 7d), the combined performance of the TIR, hollow Al-coated, and hollow Au-coated corner cubes were sim...",Explicitly contrasts VLC with RO-ISAC.,,,Contrast VLC vs ['RO-ISAC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_218\O_ISAC_218.md,char_offset_39789
C3,Explicit extraction of difference,O_ISAC_276,20XX,,Fiber,Text,Body,"... is about 3 dB due to several additional patchcords, optical connectors, and the multiplexer. The extra loss experienced by the OTDR signal is higher compared to a traditional splitter and it accumulates while the signal is conveyed to consecutive groups of drop links. Nonetheless, as we are investigating refl...",Explicitly contrasts Fiber with VLC.,,,Contrast Fiber vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_276\O_ISAC_276.md,char_offset_28939
C3,Explicit extraction of difference,O_ISAC_288,20XX,,Fiber,Text,Body,"...eraging photonics-based technology, our system demonstrates significant advantages over 16 previously reported schemes, offering superior performance compared to alternative ISAC methods; see Table II in [\[10\]](#page-16-7). - 2. The system architecture we propose is simplified compared to the prior work, mak...",Explicitly contrasts Fiber with VLC.,,,Contrast Fiber vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_288\O_ISAC_288.md,char_offset_15946
C3,Explicit extraction of difference,O_ISAC_310,20XX,,VLC,Text,Body,"...ft(f_s t + \frac{1}{2}kt^2\right)\right], (2)$$ where $s_{QPSK}(t)$ represents the real-value of QPSK communication signal; A defined as the ratio compared to ![](_page_1_Figure_0.jpeg) Fig. 1 Schematic diagram of the proposed CE THz ISAC system. LD: laser diode; DPMZM: dual-parallel Mach-Zehnder modulato...",Explicitly contrasts VLC with Photo-THz.,,,Contrast VLC vs ['Photo-THz'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_310\O_ISAC_310.md,char_offset_5671
C3,Explicit extraction of difference,O_ISAC_381,20XX,,Fiber,Text,Body,"...visible advertising pushing based on airport flight dynamic displays, etc., which can provide mobile value-added service functions for LED displays. Unlike conventional optical camera communication (OCC) [\[6\]](#page-10-4), the optical signal transmitting element of LED-DCC is the LED display pixel poin...",Explicitly contrasts Fiber with VLC.,,,Contrast Fiber vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_381\O_ISAC_381.md,char_offset_5547
C5,Framework/Standardization need,O_ISAC_003,20XX,,VLC,Text,Body,"...AC}$ , $H_{target}$ , and $H_{background}$ denote the ISAC channel, the target specific channel, the background channel, respectively. With such a framework in place, further elaboration is needed to analyze specific target and background channels. #### B. Channel Impulse Responses After creating the si...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_003\O_ISAC_003.md,char_offset_11002
C5,Framework/Standardization need,O_ISAC_005,20XX,,FSO,Text,Body,"... enabling the real-time sensing of the atmospheric channel gain at the transmitter side. Therefore, this paper proposes a novel optical ISAC (O-ISAC) framework, where the back-scattered light from the FSO communication signal is used as the sensing feedback signal. This O-ISAC framework is analyzed consideri...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_005\O_ISAC_005.md,char_offset_1101
C5,Framework/Standardization need,O_ISAC_009,20XX,,VLC,Text,Body,"...P_r}{P_t}}$ . #### B. Conventional Channel Estimation Methods <span id=""page-7-11""></span><span id=""page-7-10""></span><span id=""page-7-3""></span>As benchmarks for our proposed Radar-CE in Sec. V-A, the conventional CE methods are portrayed by Fig. 3. Firstly, the TD-CE scheme inserts a Dirac delta impulse-...",Discusses 'benchmark' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_009\O_ISAC_009.md,char_offset_60585
C5,Framework/Standardization need,O_ISAC_015,20XX,,VLC,Text,Body,"...pan>Fig. 3. Aggregate sum rate and MI vs. number of blockers. of users, APs, and transmit power. The proposed solution significantly outperforms the benchmark scheme (about 353.69% gain) for the considered number of APs and transmit power values. The improved performance is due to MAP technology, allowing f...",Discusses 'benchmark' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_015\O_ISAC_015.md,char_offset_22053
C5,Framework/Standardization need,O_ISAC_018,20XX,,Fiber,Text,Body,"...tion factor λ = 0.05. The combined BER improvements achieved through these approaches are demonstrated in Fig. 10(d). These methods provide practical frameworks for mitigating nonlinearity-induced impairments in proposed modulation systems. In practice,We employed a pair of phase arrays (PAs) as antennas to...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_018\O_ISAC_018.md,char_offset_28276
C5,Framework/Standardization need,O_ISAC_024,20XX,,Fiber,Text,Body,"...mmunication side, sensing probe can be furthermore calibrated via the integrated sensing and communication system. In this paper, we propose a novel framework that exploits the distortion of sensing probe in a digital subcarrier multiplexing (DSCM)-based ISAC system. Our approach captures real-time frequenc...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_024\O_ISAC_024.md,char_offset_2797
C5,Framework/Standardization need,O_ISAC_029,20XX,,Photo-THz,Text,Body,"... This approach significantly mitigates the impact of fiber transmission on radar performance and reduces uplink transmission pressure. Based on this framework, Fig. [2](#page-3-0) displays the schematic of the proposed photonic-based D-band THz ISAC system for fiber-wireless networks, featuring direct LFM r...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_029\O_ISAC_029.md,char_offset_23675
C5,Framework/Standardization need,O_ISAC_039,20XX,,VLC,Text,Body,"...sible light positioning and communication tasks to improve the performance of both the two tasks. Hence, in this paper, we propose an MTL-based ISAC framework, called visible light integrated positioning and communication (VIPAC), where the visible light channel state information is utilized to facilitate t...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_039\O_ISAC_039.md,char_offset_6834
C5,Framework/Standardization need,O_ISAC_041,20XX,,Fiber,Text,Body,"... event identification accuracy of 98%. Its key points lie in the following aspects. - 1) In the realm of co-cable fiber identification, our proposed framework introduces a novel approach by considering the fused OTDR curves of fiber pairs as the fundamental unit for model processing. This method of feature ...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_041\O_ISAC_041.md,char_offset_9518
C5,Framework/Standardization need,O_ISAC_048,20XX,,FSO,Text,Body,"... sensing and pulse position modulation scheme, which exploits pulse positions for both communication and sensing [9]. For continuous-wave FSO-ISAC, a unified waveform is proposed based on quadrature phase shift keying and direct sequence spread spectrum, which loads communication data on pseudorandom noise...",Discusses 'unified' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_048\O_ISAC_048.md,char_offset_3263
C5,Framework/Standardization need,O_ISAC_049,20XX,,VLC,Text,Body,"..., to better validate the effectiveness of the proposed SPPM-JSSPA algorithm and the FSSPA algorithm, the following two algorithms are proposed as the benchmarks. ![](_page_8_Figure_10.jpeg) Fig. 4. Convergence of total communication power for the proposed two algorithms when *M*sens = 6, ρ = 1, γ*t* = 0 dB...",Discusses 'benchmark' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_049\O_ISAC_049.md,char_offset_54368
C5,Framework/Standardization need,O_ISAC_054,20XX,,VLC,Text,Body,"..., these two optimization problems give rise to a two-phase operational mechanism, which essentially shapes the ultimate design of the proposed O-ISAC framework. In phase 1, the system utilizes directionless light rays to broadcast control signals to all devices within the coverage, while multiple distributed...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_054\O_ISAC_054.md,char_offset_11527
C5,Framework/Standardization need,O_ISAC_059,20XX,,FSO,Text,Body,...nabler for space sustainability and Section IV describes some TN-NTN architectures. Section IV is devoted to how ISAC can be introduced in high-level cross-domain management and control operations as proposed by 3GPP and O-RAN. Section V reports our main conclusions and future research directions. ## II. INTEG...,Discusses 'cross-domain' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_059\O_ISAC_059.md,char_offset_5764
C5,Framework/Standardization need,O_ISAC_060,20XX,,FSO,Text,Body,"...ey challenge is to design a fully unified waveform that enables both light detection and ranging (LiDAR) and communication. To this issue, an ISAC-OW unified waveform is proposed based on quadrature phase shift keying (QPSK) and direct sequence spread spectrum (DSSS). The key idea of the proposal is to loa...",Discusses 'unified' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_060\O_ISAC_060.md,char_offset_1084
C5,Framework/Standardization need,O_ISAC_061,20XX,,FSO,Text,Body,"...ates the DD scheme and imaging task. Specifically, our contributions are summarized as follows: - <span id=""page-1-5""></span>• An *OPA-based OW-ISAC framework* is proposed to enable concurrent multi-user communication and environment imaging. In contrast to prior OW-ISAC works, we focus on the light-field d...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_061\O_ISAC_061.md,char_offset_11623
C5,Framework/Standardization need,O_ISAC_062,20XX,,VLC,Text,Body,"...diffuse scattering interference and random channel fading. A novel OFDM VLC-enabled SLAP detection algorithm is proposed to address this problem, via cross-domain cooperation between ""VLC"" and ""sensing"", where the 3D UD location, 3D pose angles and diffuse channel state are simultaneously estimated. The disturb...",Discusses 'cross-domain' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_062\O_ISAC_062.md,char_offset_90195
C5,Framework/Standardization need,O_ISAC_083,20XX,,FSO,Text,Body,"...ing. With sensing and extended control-plane telemetry arising from both the transport and RAN (with 6G ISAC), the need for a 6G ready architectural framework will be researched and developed, to support distributed and federated processing, control and intelligence [24], evolved from the O-RAN split Non-RT...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_083\O_ISAC_083.md,char_offset_26684
C5,Framework/Standardization need,O_ISAC_088,20XX,,Fiber,Text,Body,...rk architecture supporting Integrated Sensing and Communications (ISAC) services exploiting a multi-technology optical transport network. A modelling framework is proposed optimising optical transport network resources for ISAC. The proposed architecture is experimentally implemented and evaluated over a 6G ...,Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_088\O_ISAC_088.md,char_offset_408
C5,Framework/Standardization need,O_ISAC_090,20XX,,Fiber,Text,Body,"...analysis. Finally, we conclude this work in Section [V.](#page-9-0) # II. CARRIER LASER PN RETRIEVAL In the following, we describe the mathematical framework of the proposed method. Fig. 1 describes carrier laser PN retrieval for the West-to-East (W-E) direction (the East-to-West direction is identical). F...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_090\O_ISAC_090.md,char_offset_9932
C5,Framework/Standardization need,O_ISAC_091,20XX,,VLC,Text,Body,"...nce metric under the constraint of communication quality. Finally, numerical results substantiate the effectiveness of the proposed OPA-based OW-ISAC framework, while the tradeoff between communication and sensing performance metrics is also revealed. *Index Terms*—Integrated communication and sensing, opti...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_091\O_ISAC_091.md,char_offset_1566
C5,Framework/Standardization need,O_ISAC_092,20XX,,VLC,Text,Body,"...tion probability, and Kullback-Leibler (KL) divergence. Then, based on the achievable transmission rate and KL divergence, we propose an optimization framework for the integrated waveform parameter to achieve a tradeoff between the communication performance and sensing performance under peak power constraint...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_092\O_ISAC_092.md,char_offset_8256
C5,Framework/Standardization need,O_ISAC_163,20XX,,VLC,Text,Body,"...tion methodologies for RIS and proposed<br>hardware architectures, as well as RIS channel estimation techniques<br>and signal propagation modeling. A standardization timeline proposed,<br>which is a unique feature of this survey | Does not ...",Discusses 'standardization' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_163\O_ISAC_163.md,char_offset_34020
C5,Framework/Standardization need,O_ISAC_164,20XX,,VLC,Text,Body,"...voxels to be integrated into the camera exposure process, thereby linking the physical propagation, spatial geometry, and temporal integration into a unified analytical form suitable for ISAC analysis. Figure [3](#page-4-0) illustrates the proposed voxel-to-pixel (VP) channel model for OC-ISAC. For a give...",Discusses 'unified' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_164\O_ISAC_164.md,char_offset_15464
C5,Framework/Standardization need,O_ISAC_185,20XX,,VLC,Text,Body,"...te set of spatial illuminations). To achieve fast and high-resolution localization in dynamic conditions, we propose an efficient compressive sensing framework to computationally estimate receiver's position from relatively few coded measurements. Specifically, we design a compressive angular projection imag...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_185\O_ISAC_185.md,char_offset_12413
C5,Framework/Standardization need,O_ISAC_187,20XX,,Photo-THz,Text,Body,"...ulation of the IM-LFM signal. Though this condition can be satified in the receiving end through flexible resampling. But for the transmitting end, a unified sampling rate is needed to obtain the discrete form of the signal. The generation process of the IM-LFM signal is introduced as below. Taking the up...",Discusses 'unified' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_187\O_ISAC_187.md,char_offset_19527
C5,Framework/Standardization need,O_ISAC_237,20XX,,VLC,Text,Body,"...excessive implementation complexity, limited adaptability to varying environments, or reliance on custom RF front-end architectures. In the proposed framework, FMCW signals serve dual purposes: facilitating sensing and enabling channel estimation at the receiver end. Different from most papers, which only c...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_237\O_ISAC_237.md,char_offset_8250
C5,Framework/Standardization need,O_ISAC_245,20XX,,VLC,Text,Body,"...nal and storage overhead. To achieve high accuracy while retaining low computational complexity and storage requirements, we propose an enhanced SBL framework, where all unknown parameters are treated as random variables. We first formulate (4) as a sparse signal recovery problem with $$u = Db + z. (5)$$ ...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_245\O_ISAC_245.md,char_offset_11526
C5,Framework/Standardization need,O_ISAC_252,20XX,,FSO,Text,Body,"... optical network(SGON). ![](_page_0_Figure_6.jpeg) ## Fig.1. system architecture diagram ## II. SYSTEM FRAMEWOEK # A. Introduction of the overall framework As shown in Fig.1, this paper proposes using a wavefront sensor at the receiver to capture distortion image data of the communication beam and emplo...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_252\O_ISAC_252.md,char_offset_3337
C5,Framework/Standardization need,O_ISAC_259,20XX,,VLC,Text,Body,"...ve this challenging nonconvex problem, we develop an efficient algorithm, alternating direction method of multipliers (ADMM)-PLPOI, based on the ADMM framework. Extensive simulation results demonstrate that the proposed PLPOI waveform achieves significant improvements in both PAPR and bit error rate (BER) pe...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_259\O_ISAC_259.md,char_offset_1339
C5,Framework/Standardization need,O_ISAC_272,20XX,,VLC,Text,Body,"... yet face resolution limitations in parameter estimation constrained by time-frequency resources. This letter proposes a three-stage super-resolution framework to achieve high-precision target range and velocity estimation. First, coarse parameter estimation is performed via discrete Fourier transform-based ...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_272\O_ISAC_272.md,char_offset_627
C5,Framework/Standardization need,O_ISAC_288,20XX,,Fiber,Text,Body,"...ar-communication systems within 6G networks, focusing on scenarios involving imperfect channel state information. The authors propose an optimization framework to maximize radar output power while ensuring communication quality under probabilistic outage constraints. The study in [\[9\]](#page-16-6) explores...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_288\O_ISAC_288.md,char_offset_9363
C5,Framework/Standardization need,O_ISAC_327,20XX,,VLC,Text,Body,"...e future, to support the evaluation of VLC-IoE systems in 6G standardization work, a standard VLC channel model is needed, which follows the modeling framework in ITU M. 2412. Also, this model should have a good tradeoff between complexity and accuracy. # <span id=""page-5-0""></span>III. VLC CHANNEL CHARACTE...",Discusses 'framework' in context of needs or proposals.,,,,0.85,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_327\O_ISAC_327.md,char_offset_31610
