study_id,citation,dimension,score_before_cap,score_final,cap_codes,inputs_json,record_trace_json,method_version,source_workbook_sha256
STC-SINGLETON-SCR-00836,Fragner C.; Weiss A.P.; Wenzl F.P.; Leitgeb E.. 2022. Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller,comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":12,""legacy_insufficient"":0},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":16,""legacy_insufficient"":0}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-R06-SCR00836-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=2; section_heading=Coordinator; figure_id=Figure 1""},{""record_id"":""MET-R06-SCR00836-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=2; section_heading=Coordinator""},{""record_id"":""MET-R06-SCR00836-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=2; section_heading=Coordinator""},{""record_id"":""MET-R06-SCR00836-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=3; section_heading=Control Loop; figure_id=Figure 2""},{""record_id"":""MET-R06-SCR00836-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=3-4; section_heading=Control Loop; figure_id=Figure 2""},{""record_id"":""MET-R06-SCR00836-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=3; section_heading=Control Loop; figure_id=Figure 2""},{""record_id"":""MET-R06-SCR00836-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=3; section_heading=Control Loop; figure_id=Figure 2""},{""record_id"":""MET-R06-SCR00836-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=4; section_heading=Experimental Setup; figure_id=Figure 1""},{""record_id"":""MET-R06-SCR00836-011"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=4; section_heading=Experimental Setup; figure_id=Figure 4""},{""record_id"":""MET-R06-SCR00836-014"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=5; section_heading=Experimental Setup""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00836,Fragner C.; Weiss A.P.; Wenzl F.P.; Leitgeb E.. 2022. Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller,limitation_transparency,3,3,,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":1,""T_tradeoff_transparency"":1,""composite"":1}","[{""record_id"":""EVI-R06-SCR00836-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=6; section_heading=Discussion and Future Work""},{""record_id"":""TRD-R06-SCR00836-001"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=4; section_heading=Control Loop; figure_id=Figure 3""},{""record_id"":""TRD-R06-SCR00836-002"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-00836"",""locator"":""pdf_page=5-6; section_heading=Experimental Setup; Discussion; table_id=Table I; figure_id=Figures 4 and 6""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00836,Fragner C.; Weiss A.P.; Wenzl F.P.; Leitgeb E.. 2022. Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller,overall_evidence_contribution,3,3,,"{""dimension_scores"":{""technical_relevance"":3,""metric_clarity"":3,""reporting_completeness"":3,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":2,""comparison_admissibility"":1,""limitation_transparency"":3},""arithmetic_mean"":2.375,""quarantined_claims"":0,""unresolved_conflict_register_rows"":0}",[],phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",technical_relevance,1,1,,"{""modality"":""VLC_LiFi"",""communication_present"":1,""sensing_present"":1,""integration_mechanisms"":[""other_integration_mechanism""],""strong_shared_mechanism"":false,""six_g_relevance"":""inferred""}","[{""record_id"":""EVI-R06-SCR00873-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion""},{""record_id"":""EVI-R06-SCR00873-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2-3; section_heading=Experiment Results and Discussion; figure_id=Figure 4""},{""record_id"":""EVI-R06-SCR00873-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=3; section_heading=Experiment Results and Discussion; figure_id=Figure 4""},{""record_id"":""EVI-R06-SCR00873-009"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-4; section_heading=Experiment Results and Discussion; Conclusions""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",metric_clarity,3,3,,"{""domains"":{""communication"":{""rows"":11,""reported_rows"":10,""operational_rows"":10,""complete_rows"":10,""complete_ratio"":0.9090909090909091,""unresolved_conflicts"":0},""sensing"":{""rows"":10,""reported_rows"":9,""operational_rows"":9,""complete_rows"":9,""complete_ratio"":0.9,""unresolved_conflicts"":0}},""both_domains"":true,""minimum_domain_complete_ratio"":0.9,""quarantined_metric_claims"":0}","[{""record_id"":""MET-R06-SCR00873-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion""},{""record_id"":""MET-R06-SCR00873-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2; section_heading=Experiment Results and Discussion; figure_id=Figure 2b""},{""record_id"":""MET-R06-SCR00873-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2; section_heading=Experiment Results and Discussion; figure_id=Figure 2b""},{""record_id"":""MET-R06-SCR00873-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2; section_heading=Experiment Results and Discussion; figure_id=Figure 2b""},{""record_id"":""MET-R06-SCR00873-022"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=3; section_heading=Experiment Results and Discussion; figure_id=Figure 4b""},{""record_id"":""MET-R06-SCR00873-026"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=3-4; section_heading=Experiment Results and Discussion; figure_id=Figure 5b""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",reporting_completeness,3,3,,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":21}","[{""record_id"":""EVI-R06-SCR00873-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2-4; section_heading=Experiment Results and Discussion; figure_id=Figures 3-5""},{""record_id"":""MET-R06-SCR00873-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion""},{""record_id"":""MET-R06-SCR00873-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",validation_maturity,2,2,,"{""canonical_maturity_max"":5,""canonical_categories"":[""controlled_prototype"",""laboratory_experiment""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""MET-R06-SCR00873-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion""},{""record_id"":""MET-R06-SCR00873-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",reproducibility,2,2,,"{""P_repeatable_parameters"":1,""D_dataset"":0.5,""C_code_or_model"":0,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.7}","[{""record_id"":""EVI-R06-SCR00873-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2-4; section_heading=Experiment Results and Discussion; figure_id=Figures 3-5""},{""record_id"":""EVI-R06-SCR00873-011"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2-4; section_heading=Supporting Information; Data Availability Statement""},{""record_id"":""EVI-R06-SCR00873-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=4; section_heading=Acknowledgements; Conflict of Interest""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",benchmark_readiness,2,2,,"{""B_baseline"":1,""baseline_class"":""external_or_common"",""A_open_artifact"":0.5,""Pr_protocol"":1,""M_comparison"":0.3333,""V_validation"":0.6667,""composite"":0.7,""strong_guard_pass"":false}","[{""record_id"":""EVI-R06-SCR00873-011"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2-4; section_heading=Supporting Information; Data Availability Statement""},{""record_id"":""EVI-R06-SCR00873-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=4; section_heading=Acknowledgements; Conflict of Interest""},{""record_id"":""MET-R06-SCR00873-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":10,""legacy_insufficient"":0},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":9,""legacy_insufficient"":0}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-R06-SCR00873-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion""},{""record_id"":""MET-R06-SCR00873-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1; section_heading=Experiment Results and Discussion; figure_id=Figure 1a""},{""record_id"":""MET-R06-SCR00873-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=1-2; section_heading=Experiment Results and Discussion; figure_id=Figure 1b""},{""record_id"":""MET-R06-SCR00873-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2; section_heading=Experiment Results and Discussion; figure_id=Figure 2b""},{""record_id"":""MET-R06-SCR00873-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2; section_heading=Experiment Results and Discussion; figure_id=Figure 2b""},{""record_id"":""MET-R06-SCR00873-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2; section_heading=Experiment Results and Discussion; figure_id=Figure 2b""},{""record_id"":""MET-R06-SCR00873-022"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=3; section_heading=Experiment Results and Discussion; figure_id=Figure 4b""},{""record_id"":""MET-R06-SCR00873-026"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=3-4; section_heading=Experiment Results and Discussion; figure_id=Figure 5b""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",limitation_transparency,3,3,,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":1,""T_tradeoff_transparency"":0,""composite"":0.8}","[{""record_id"":""EVI-R06-SCR00873-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00873"",""locator"":""pdf_page=2-4; section_heading=Experiment Results and Discussion; figure_id=Figures 3-5""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00873,"Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.. 2022. Monolithically Integrated Sensing, Communication, and Energy Harvester",overall_evidence_contribution,2,2,,"{""dimension_scores"":{""technical_relevance"":1,""metric_clarity"":3,""reporting_completeness"":3,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":2,""comparison_admissibility"":1,""limitation_transparency"":3},""arithmetic_mean"":2.125,""quarantined_claims"":0,""unresolved_conflict_register_rows"":0}",[],phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
