paper_id,year,modality,scenario,metric_name,metric_value,metric_unit,definition_class,evidence_type,heading_path,line_start,line_end,excerpt_paraphrase,excerpt_quote,notes
O_ISAC_055,2023,FSO,Outdoor,CRB,2,m,OTHER,eq,C. CRB for Sensing,144,144,CRB/FIM is referenced.,"<span id=""page-2-3""></span>Optical sensing is desired to achieve a high-precision estimation of the target distance, and the CRB is a crucial performance metric. The CRB gives",
O_ISAC_055,2023,FSO,Outdoor,CRB,2,m,OTHER,eq,C. CRB for Sensing,149,149,CRB/FIM is referenced.,"<span id=""page-2-2""></span>where the Fisher information is defined as",
O_ISAC_055,2023,FSO,Outdoor,CRB,2,m,OTHER,figure,"C. CRB for Sensing > <span id=""page-3-2""></span>Algorithm 1 Elliptical Search Algorithm. > D. Optimal Parameter Setup",161,161,CRB/FIM is referenced.,"The performance trade-off between communication and sensing functionalities is concentrated on h and $\mu$ . As illustrated in Fig. 2, the minimum Euclidean distance $d_{\min}$",
O_ISAC_055,2023,FSO,Outdoor,B,400000000.0,Hz,OTHER,text,"C. CRB for Sensing > <span id=""page-3-2""></span>Algorithm 1 Elliptical Search Algorithm. > D. Optimal Parameter Setup",192,192,Bandwidth is reported.,| Maximum bandwidth | B | 400 MHz |,
O_ISAC_055,2023,FSO,Outdoor,CRB,4,m,OTHER,figure,"C. CRB for Sensing > <span id=""page-3-2""></span>Algorithm 1 Elliptical Search Algorithm. > IV. NUMERICAL RESULTS",226,226,CRB/FIM is referenced.,"Fig. 4 shows the root mean square error (RMSE) of sensing in the asymptotic region, where RMSE approaches CRB. The signal with h=31/8 can achieve",
O_ISAC_055,2023,FSO,Outdoor,CRB,,,OTHER,text,"C. CRB for Sensing > <span id=""page-3-2""></span>Algorithm 1 Elliptical Search Algorithm. > V. CONCLUSION",234,234,CRB/FIM is referenced.,"In this letter, an ISAC scheme based on LFM-CPM was studied to provide simultaneous communication and sensing abilities for FSO, in which the complex LFM-CPM",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,text,Optical ISAC: Fundamental Performance Limits and Transceiver Design,5,5,Optical SNR (OSNR) is mentioned.,*Abstract*—This paper characterizes the optimal capacitydistortion (C-D) tradeoff in an optical point-to-point system with single-input single-output (SISO) for communication and singleinput multiple-output (SIMO) for sensing,
O_ISAC_056,2024,Fiber,Indoor,CRB,,,OTHER,text,Optical ISAC: Fundamental Performance Limits and Transceiver Design,5,5,CRB/FIM is referenced.,*Abstract*—This paper characterizes the optimal capacitydistortion (C-D) tradeoff in an optical point-to-point system with single-input single-output (SISO) for communication and singleinput multiple-output (SIMO) for sensing,
O_ISAC_056,2024,Fiber,Indoor,CRB,6,m,OTHER,text,I. INTRODUCTION,15,15,CRB/FIM is referenced.,"Previous works have focused on RF ISAC systems [6]–[11]. In [6], the optimal capacity-distortion (C-D) for single-antenna RF ISAC systems was examined, with the optimal",
O_ISAC_056,2024,Fiber,Indoor,CRB,7,m,OTHER,text,I. INTRODUCTION,17,17,CRB/FIM is referenced.,"This paper makes several key contributions: *i*) We characterize the optimal Pareto boundary of the rate-distortion (R-D) and C-D regions for O-ISAC systems, which leverages",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,text,I. INTRODUCTION,23,23,Optical SNR (OSNR) is mentioned.,optimal O-ISAC input distribution for high optical signal-tonoise ratio (O-SNR).,
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,text,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,84,84,Optical SNR (OSNR) is mentioned.,"In this section, we characterize the R-D region through: (i) A Time-sharing-based scheme for communication optimal (Com. Opt.) and sensing optimal (Sens. Opt.) modes, (ii)",
O_ISAC_056,2024,Fiber,Indoor,CRB,6,m,OTHER,text,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,84,84,CRB/FIM is referenced.,"In this section, we characterize the R-D region through: (i) A Time-sharing-based scheme for communication optimal (Com. Opt.) and sensing optimal (Sens. Opt.) modes, (ii)",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,eq,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,119,119,Optical SNR (OSNR) is mentioned.,"2) Optimal R-D Region: CF for High O-SNR Regime: In high O-SNR regime (O-SNR $\triangleq \frac{\mathbb{E}[X]}{\sigma_c^2} \to \infty$ ), where $\mathcal{H}(Y_s \mid X)$ is independent",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,eq,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,136,136,Optical SNR (OSNR) is mentioned.,"3) Optimal R-D Region: BAA-Type for General Cases: To solve (9) and derive optimal C-D region, we use the BAA method [22, Section VI] for",
O_ISAC_056,2024,Fiber,Indoor,CRB,23,m,OTHER,text,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,149,149,CRB/FIM is referenced.,"*Proof.* By the Bernstein–von Mises theorem [23] and [24, Theorem 11.3], for a large sample size $n_s$ , $P_{R_s|X,y_s}(r_s \mid x,y_s)$ is asymptotically normal with",
O_ISAC_056,2024,Fiber,Indoor,CRB,18,m,OTHER,text,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,188,188,CRB/FIM is referenced.,"*Proof.* See [18, Appendix D] for the derivation, which uses FIM to establish a LB on variance. $\Box$",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,text,I. INTRODUCTION > II. SYSTEM MODEL > III. MAIN RESULT,190,190,Optical SNR (OSNR) is mentioned.,**Lemma 7.** The $BCRB(r_s \mid x)$ is asymptotically convex in $r_s$ as either $n_s$ or O-SNR (or both) increase.,
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,figure,IV. NUMERICAL RESULTS,239,239,Optical SNR (OSNR) is mentioned.,"In Fig. 2, as O-SNR increases and $\lambda$ decreases from 0.5 to 0.3, MAP and MLE estimators converge, confirming the results from Lemma 5. In",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,figure,IV. NUMERICAL RESULTS,241,241,Optical SNR (OSNR) is mentioned.,"Fig. 3a shows the optimized cumulative distribution function (CDF) for various modes in a multiple-antenna setting. The sensing-optimized input distribution, obtained via CVX [25], aligns",
O_ISAC_056,2024,Fiber,Indoor,OSNR,,dB,OTHER,text,IV. NUMERICAL RESULTS > CONCLUSION,247,247,Optical SNR (OSNR) is mentioned.,"In this paper, we revisited the performance of O-ISAC from a C-D perspective, developing practical MAP and MLE estimators for target distance that converge to",
O_ISAC_056,2024,Fiber,Indoor,CRB,,,OTHER,text,IV. NUMERICAL RESULTS > CONCLUSION,247,247,CRB/FIM is referenced.,"In this paper, we revisited the performance of O-ISAC from a C-D perspective, developing practical MAP and MLE estimators for target distance that converge to",
O_ISAC_056,2024,Fiber,Indoor,CRB,8,m,OTHER,text,IV. NUMERICAL RESULTS > REFERENCES,269,269,CRB/FIM is referenced.,"- [8] H. Hua, T. X. Han, and J. Xu, ""MIMO Integrated Sensing and Communication: CRB-Rate Tradeoff,"" *IEEE Trans. Wirel. Commun.*, vol. 23, no. 4,",
O_ISAC_056,2024,Fiber,Indoor,CRB,11,m,OTHER,text,IV. NUMERICAL RESULTS > REFERENCES,272,272,CRB/FIM is referenced.,"- [11] Z. Ren, Y. Peng, X. Song, Y. Fang, L. Qiu, L. Liu, D. W. K. Ng, and J. Xu, ""Fundamental CRB-Rate Tradeoff in",
O_ISAC_057,2023,Hybrid,Indoor,R,1000000000.0,bps,OTHER,text,60-GHz photonic millimeter-wave joint radarcommunication system,5,5,Data rate/throughput is reported.,Abstract-A novel 60-GHz millimeter-wave (mm-wave) joint radar-communication system using the photonic techniques is proposed and experimental demonstrated. Photonic generation and de-chirping of mm-wave ultra-wideband linearly,
O_ISAC_057,2023,Hybrid,Indoor,R,1560000000.0,bps,OTHER,text,60-GHz photonic millimeter-wave joint radarcommunication system > I. Introduction,11,11,Data rate/throughput is reported.,"On the other hand, microwave photonics with the advantages of high operation frequency, large instantaneous bandwidth, and strong immunity to electromagnetic interference have been widely",
O_ISAC_057,2023,Hybrid,Indoor,B,3000000000.0,Hz,OTHER,figure,60-GHz photonic millimeter-wave joint radarcommunication system > III. EXPERIMENTS AND RESULTS,66,66,Bandwidth is reported.,"Experiments based on setup in Fig. 1(a) are carried out to verify the feasibility of the proposed scheme. In the upper branch, an external cavity",
O_ISAC_057,2023,Hybrid,Indoor,R,1000000000.0,bps,OTHER,figure,60-GHz photonic millimeter-wave joint radarcommunication system > III. EXPERIMENTS AND RESULTS,68,68,Data rate/throughput is reported.,"a 22dB suppression ratio. Through an OC, the coupled optical signals are acquired as shown in Fig. 2(a). It is clear that the center frequency",
O_ISAC_057,2023,Hybrid,Indoor,B,60000000000.0,Hz,OTHER,figure,60-GHz photonic millimeter-wave joint radarcommunication system > III. EXPERIMENTS AND RESULTS,68,68,Bandwidth is reported.,"a 22dB suppression ratio. Through an OC, the coupled optical signals are acquired as shown in Fig. 2(a). It is clear that the center frequency",
O_ISAC_057,2023,Hybrid,Indoor,B,60000000000.0,Hz,OTHER,text,60-GHz photonic millimeter-wave joint radarcommunication system > IV. CONCLUSION,88,88,Bandwidth is reported.,"We have proposed and experimentally demonstrated a novel 60GHz photonic mm-wave joint radar and communication system. With the benefits of photonic techniques, the mm-wave radar",
O_ISAC_058,2024,Hybrid,Indoor,R,60000000000.0,bps,OTHER,text,Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network,5,5,Data rate/throughput is reported.,"Abstract—In the impending 6G era, the integration of sensing and communication (ISAC) systems in the millimeter-wave (MMW) band will assume a pivotal role across a",
O_ISAC_058,2024,Hybrid,Indoor,B,97500000000.0,Hz,OTHER,text,Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network,5,5,Bandwidth is reported.,"Abstract—In the impending 6G era, the integration of sensing and communication (ISAC) systems in the millimeter-wave (MMW) band will assume a pivotal role across a",
O_ISAC_058,2024,Hybrid,Indoor,R,60000000000.0,bps,OTHER,text,"Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network > <span id=""page-0-0""></span>I. INTRODUCTION",80,80,Data rate/throughput is reported.,This article offers an in-depth examination of the elements contributing to the emergence of false targets under similar angles of incidence in photonic-based MMW/THz ISAC,
O_ISAC_058,2024,Hybrid,Indoor,B,2000000000.0,Hz,OTHER,text,Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network > III. SIMULATION,313,313,Bandwidth is reported.,"The focus of the simulation was to investigate the generation of false targets and identify solutions. For this purpose, the transmitting waveform selected was a",
O_ISAC_058,2024,Hybrid,Indoor,B,12000000000.0,Hz,OTHER,figure,Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network > IV. EXPERIMENTAL SETUP,348,348,Bandwidth is reported.,"In order to achieve a tradeoff between communication and radar sensing, we designed four waveform cases. Among them, cases 1 and 2 can simultaneously achieve",
O_ISAC_058,2024,Hybrid,Indoor,R,60000000000.0,bps,OTHER,eq,VI. CONCLUSION,460,460,Data rate/throughput is reported.,"<span id=""page-12-0""></span>In summary, we proposed and experimentally demonstrated a *W*-band flexible photonic-based ISAC system, featuring multitarget detection for the fiber-wireless integrated network. We conducted an",
O_ISAC_061,2025,Hybrid,Outdoor,ESNR,,dB,OTHER,figure,"*A. Convergence of BCD Algorithm* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics*",636,636,Electrical/post-detection SNR is mentioned.,"<span id=""page-12-1""></span>Fig. 11. BER for communication w.r.t. electrical SNR under different constraints on light-field SINR.",
O_ISAC_061,2025,Hybrid,Outdoor,ESNR,5,dB,OTHER,figure,"*A. Convergence of BCD Algorithm* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics*",640,640,Electrical/post-detection SNR is mentioned.,"Fig. [11](#page-12-1) illustrates the relationship between BER and the received electrical SNR for communication, which is attained through continuously tuning the noise power σ 2",
O_ISAC_061,2025,Hybrid,Outdoor,ESNR,,dB,OTHER,figure,"*A. Convergence of BCD Algorithm* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics*",642,642,Electrical/post-detection SNR is mentioned.,"Fig. [12](#page-12-2) displays the relationship between RMSE for imaging and electrical SNR, which is obtained through continuously tuning the noise power σ 2 s .",
O_ISAC_061,2025,Hybrid,Outdoor,ESNR,,dB,OTHER,figure,"*A. Convergence of BCD Algorithm* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics*",646,646,Electrical/post-detection SNR is mentioned.,"<span id=""page-12-2""></span>Fig. 12. RMSE for imaging w.r.t. electrical SNR under different constraints on light-field SINR.",
O_ISAC_061,2025,Hybrid,Outdoor,CRB,14,m,OTHER,eq,*A. Convergence of BCD Algorithm* > REFERENCES,705,705,CRB/FIM is referenced.,"- <span id=""page-14-23""></span>[\[26\]](#page-1-7) H. Hua, T. X. Han, and J. Xu, ""MIMO integrated sensing and communication: CRB-rate tradeoff,"" *IEEE Trans. Wireless Commun.*, vol. 23, no.",
O_ISAC_061,2025,Hybrid,Outdoor,CRB,14,m,OTHER,eq,*A. Convergence of BCD Algorithm* > REFERENCES,711,711,CRB/FIM is referenced.,"- <span id=""page-14-29""></span>[\[32\]](#page-1-13) X. Song, X. Qin, J. Xu, and R. Zhang, ""Cramer–Rao bound minimization ´ for IRS-enabled multiuser integrated sensing and communications,"" *IEEE Trans.",
O_ISAC_062,2024,VLC,Indoor,CRB,,,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,449,449,CRB/FIM is referenced.,"We exploit structured modules of scattering models, rendering closed-form error bounds for VLC-based SLAP detection. We first derive the joint CRLB for $\hat{\chi}$ , and",
O_ISAC_062,2024,VLC,Indoor,CRB,1,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,451,451,CRB/FIM is referenced.,"Theorem 1 (SLAP Detection Error CRLB): The covariance of unbiased VLC-based 6-DoF SLAP detection error, $cov(\hat{\chi})$ , is bounded as follows,",
O_ISAC_062,2024,VLC,Indoor,CRB,1,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,457,457,CRB/FIM is referenced.,"where $\mathcal{B}_{\chi}(\chi) \in \mathbb{S}^{(L+1)N_{\mathrm{R}}N_{\mathrm{L}}+6}$ is the CRLB of $\chi$ ,",
O_ISAC_062,2024,VLC,Indoor,CRB,,,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,470,470,CRB/FIM is referenced.,"The above CRLB $\mathcal{B}_{\chi}(\chi)$ quantifies joint performance of all unknown parameters in VLC-based SLAP detection. Based on this, we reveal the individual CRLB on the",
O_ISAC_062,2024,VLC,Indoor,CRB,1,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,472,472,CRB/FIM is referenced.,Corollary 1 (Localization CRLB): The UD localization error $cov(\hat{\mathbf{x}}_R)$ of VLC-based SLAP detection is bounded as,
O_ISAC_062,2024,VLC,Indoor,CRB,3,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,478,478,CRB/FIM is referenced.,"where $\mathcal{B}_{\mathbf{x}_{\mathrm{R}}}(\chi) \in \mathbb{S}^3$ is the UD location CRLB, given by",
O_ISAC_062,2024,VLC,Indoor,CRB,2,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,495,495,CRB/FIM is referenced.,"Corollary 2 (Pose Angle CRLB): The UD pose angle error $cov(\hat{\vartheta}_R)$ of VLC-based SLAP detection is bounded as follows,",
O_ISAC_062,2024,VLC,Indoor,CRB,3,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,501,501,CRB/FIM is referenced.,"where $\mathcal{B}_{\vartheta_{\mathrm{R}}}(\chi) \in \mathbb{S}^3$ is the pose angle error CRLB, given by",
O_ISAC_062,2024,VLC,Indoor,CRB,3,m,OTHER,text,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > IV. ASYMPTOTIC PERFORMANCE LIMITS OF VLC-ENABLED SLAP DETECTION > B. Error Bound of SLAP Detection,515,515,CRB/FIM is referenced.,"Corollary 3 (Channel Estimate CRLB): The scattering channel estimation error $cov(\hat{\mathbf{h}})$ of the proposed VLC-based SLAP detection method is bounded as follows,",
