paper_id,category,tag,status,evidence,full_reasoning
O_ISAC_114,Detector,Photovoltaic (PV) cell,USED (Experiment),"The PV cell is a critical component of the EH module, with its output characteristics highly dependent on the intensity of incident light.","The authors describe an experimental setup in Section III using a laser diode (LD) and photodiodes (PDs) for communication and sensing, and a photovoltaic (PV) cell for energy harvesting. The system framework is proposed in Section II, which includes the use of direct current biased optical orthogonal frequency division multiplexing (DCO-OFDM) for communication and sensing, and optical power splitting for flexible resource allocation."
O_ISAC_114,Modulation,Intensity Modulation (IM),USED (Experiment),"The LD employs intensity modulation, which requires the transmit signal to be nonnegative.","The authors describe an experimental setup in Section III using a laser diode (LD) and photodiodes (PDs) for communication and sensing, and a photovoltaic (PV) cell for energy harvesting. The system framework is proposed in Section II, which includes the use of direct current biased optical orthogonal frequency division multiplexing (DCO-OFDM) for communication and sensing, and optical power splitting for flexible resource allocation."
O_ISAC_114,Modulation,Direct Current Biased Optical Orthogonal Frequency Division Multiplexing (DCO-OFDM),USED (Experiment),"DCO-OFDM is employed as the ISAC waveform due to its high spectral efficiency, resistance to multipath interference, flexible bandwidth allocation, and favorable time-domain correlation properties.","The authors describe an experimental setup in Section III using a laser diode (LD) and photodiodes (PDs) for communication and sensing, and a photovoltaic (PV) cell for energy harvesting. The system framework is proposed in Section II, which includes the use of direct current biased optical orthogonal frequency division multiplexing (DCO-OFDM) for communication and sensing, and optical power splitting for flexible resource allocation."
O_ISAC_114,Beamforming,Optical Power Splitter (OPS),USED (Experiment),"Flexible resource allocation is facilitated by optical power splitting in the spatial domain, which is accomplished using an optical power splitter (OPS).","The authors describe an experimental setup in Section III using a laser diode (LD) and photodiodes (PDs) for communication and sensing, and a photovoltaic (PV) cell for energy harvesting. The system framework is proposed in Section II, which includes the use of direct current biased optical orthogonal frequency division multiplexing (DCO-OFDM) for communication and sensing, and optical power splitting for flexible resource allocation."
O_ISAC_114,Impairments,Nonlinear Distortion,NOT CONSIDERED,Non-ideal factors such as nonlinear distortion and low-pass frequency response are not considered here.,"The authors describe an experimental setup in Section III using a laser diode (LD) and photodiodes (PDs) for communication and sensing, and a photovoltaic (PV) cell for energy harvesting. The system framework is proposed in Section II, which includes the use of direct current biased optical orthogonal frequency division multiplexing (DCO-OFDM) for communication and sensing, and optical power splitting for flexible resource allocation."
O_ISAC_115,Source,Horn Antenna,USED (Experiment),a 140GHz horn antenna,"The authors describe an experimental setup in Section IV using a 140 GHz horn antenna and a receiver with a scanning aperture. They also simulate a THz sensing system using three deterministic channel modeling methods: Geometrical Optics (GO), Physical Optics (PO), and Integral Equation (IE)."
O_ISAC_115,Modulation,None,NOT MENTIONED,No modulation scheme is mentioned in the text.,"The authors describe an experimental setup in Section IV using a 140 GHz horn antenna and a receiver with a scanning aperture. They also simulate a THz sensing system using three deterministic channel modeling methods: Geometrical Optics (GO), Physical Optics (PO), and Integral Equation (IE)."
O_ISAC_115,Detector,None,NOT MENTIONED,No detector is mentioned in the text.,"The authors describe an experimental setup in Section IV using a 140 GHz horn antenna and a receiver with a scanning aperture. They also simulate a THz sensing system using three deterministic channel modeling methods: Geometrical Optics (GO), Physical Optics (PO), and Integral Equation (IE)."
O_ISAC_115,Beamforming,None,NOT MENTIONED,No beamforming technique is mentioned in the text.,"The authors describe an experimental setup in Section IV using a 140 GHz horn antenna and a receiver with a scanning aperture. They also simulate a THz sensing system using three deterministic channel modeling methods: Geometrical Optics (GO), Physical Optics (PO), and Integral Equation (IE)."
O_ISAC_115,Impairments,None,NOT MENTIONED,"No impairments such as linewidth, phase noise, or nonlinearity are mentioned in the text.","The authors describe an experimental setup in Section IV using a 140 GHz horn antenna and a receiver with a scanning aperture. They also simulate a THz sensing system using three deterministic channel modeling methods: Geometrical Optics (GO), Physical Optics (PO), and Integral Equation (IE)."
O_ISAC_116,Source,UV-C LED,USED (Experiment),"a commercial-off-the-shelf UV-C LED source (SUC ZHEF1VC-U1U2-LO-V2-250-R18), peak wavelength of about 265 nm is used.",The authors describe an experimental setup in Section II and Section III using a UV-C LED source and an APD. They also propose a reflection-assisted diffused-beam NLOS UV link as a practical solution for reliable OWC in practical scenarios.
O_ISAC_116,Detector,APD,USED (Experiment),The experimental setup includes... a 400 MHz bandwidth avalanche photodiode (APD) (Thorlabs APD430A2/M).,The authors describe an experimental setup in Section II and Section III using a UV-C LED source and an APD. They also propose a reflection-assisted diffused-beam NLOS UV link as a practical solution for reliable OWC in practical scenarios.
O_ISAC_116,Detector,PMT,USED (Experiment),A PMT (Hamamatsu H9305-09) with a 44° FOV is used to detect scattered/reflected photons.,The authors describe an experimental setup in Section II and Section III using a UV-C LED source and an APD. They also propose a reflection-assisted diffused-beam NLOS UV link as a practical solution for reliable OWC in practical scenarios.
O_ISAC_116,Modulation,DCO-OFDM,USED (Experiment),"Data transmission is at a symbol rate of 500 MBaud, using DC-biased optical orthogonal frequency division multiplexing (DCO-OFDM) modulation, 1024 subcarriers, with adaptive bit and power loading algorithm described in [9].",The authors describe an experimental setup in Section II and Section III using a UV-C LED source and an APD. They also propose a reflection-assisted diffused-beam NLOS UV link as a practical solution for reliable OWC in practical scenarios.
O_ISAC_116,Modulation,OOK-NRZ,USED (Experiment),Pulsed OOK-NRZ signalling is used to encode information.,The authors describe an experimental setup in Section II and Section III using a UV-C LED source and an APD. They also propose a reflection-assisted diffused-beam NLOS UV link as a practical solution for reliable OWC in practical scenarios.
O_ISAC_116,Beamforming,Reflection-assisted diffused-beam,USED (Experiment),a reflection-assisted diffused-beam NLOS UV link is proposed as a practical solution for reliable OWC in practical scenarios.,The authors describe an experimental setup in Section II and Section III using a UV-C LED source and an APD. They also propose a reflection-assisted diffused-beam NLOS UV link as a practical solution for reliable OWC in practical scenarios.
